Variable Code;country;year;perc;afiinc992t;sptinc992t;mfiinc999i;sfiinc992t
;ID;1930;p99p99.5;12614719.0;0.0355641991;;0.0355641991
;ID;1930;p99.5p100;46395864.0;0.1308020949;;0.1308020949
;ID;1930;p99.95p100;142537632.0;0.0401870087;;0.0401870087
;ID;1929;p0p100;1797162.625;;2.41832532378e+12;
;ID;1929;p99p100;30037104.0;0.1671361029;;0.1671361029
;ID;1929;p99.9p100;113507056.0;0.0631582215;;0.0631582215
;ID;1929;p99.99p100;345717280.0;0.0192400292;;0.0192400292
;ID;1929;p99.5p99.9;31422372.0;0.0699378774;;0.0699378774
;ID;1929;p99.95p99.99;113711296.0;0.0253094994;;0.0253094994
;ID;1929;p99.9p99.95;66890532.0;0.0186086893;;0.0186086893
;ID;1929;p99.9p99.99;87700792.0;0.0439181887;;0.0439181887
;ID;1929;p99p99.5;12235095.0;0.0340400003;;0.0340400003
;ID;1929;p99.5p100;47839112.0;0.1330960989;;0.1330960989
;ID;1929;p99.95p100;160118016.0;0.0445495285;;0.0445495285
;ID;1928;p0p100;1759083.75;;2.33731365274e+12;
;ID;1928;p99p100;28808824.0;0.1637715995;;0.1637715995
;ID;1928;p99.9p100;107971840.0;0.0613787994;;0.0613787994
;ID;1928;p99.99p100;339057088.0;0.0192778409;;0.0192778409
;ID;1928;p99.5p99.9;30342770.0;0.0689968988;;0.0689968988
;ID;1928;p99.95p99.99;104355792.0;0.02372998;;0.02372998
;ID;1928;p99.9p99.95;64636872.0;0.0183709804;;0.0183709804
;ID;1928;p99.9p99.99;82290600.0;0.0421009585;;0.0421009585
;ID;1928;p99p99.5;11749249.0;0.0333959013;;0.0333959013
;ID;1928;p99.5p100;45868400.0;0.1303756982;;0.1303756982
;ID;1928;p99.95p100;151301648.0;0.0430078208;;0.0430078208
;ID;1927;p0p100;1787929.5;;2.3461405655e+12;
;ID;1927;p99p100;27747780.0;0.1551948935;;0.1551948935
;ID;1927;p99.9p100;106949384.0;0.0598166808;;0.0598166808
;ID;1927;p99.99p100;346133088.0;0.0193626508;;0.0193626508
;ID;1927;p99.5p99.9;28740336.0;0.0642987192;;0.0642987192
;ID;1927;p99.95p99.99;102928736.0;0.0230278596;;0.0230278596
;ID;1927;p99.9p99.95;62318044.0;0.0174261704;;0.0174261704
;ID;1927;p99.9p99.99;80368136.0;0.04045403;;0.04045403
;ID;1927;p99p99.5;11113602.0;0.0310795009;;0.0310795009
;ID;1927;p99.5p100;44381960.0;0.1241154;;0.1241154
;ID;1927;p99.95p100;151575408.0;0.0423905104;;0.0423905104
;ID;1926;p0p100;1840578.875;;2.38716164506e+12;
;ID;1926;p99p100;27614176.0;0.150029704;;0.150029704
;ID;1926;p99.9p100;109917184.0;0.0597180389;;0.0597180389
;ID;1926;p99.99p100;374570368.0;0.0203540605;;0.0203540605
;ID;1926;p99.5p99.9;28103816.0;0.0610761605;;0.0610761605
;ID;1926;p99.95p99.99;104209744.0;0.0226475503;;0.0226475503
;ID;1926;p99.9p99.95;61540276.0;0.01671643;;0.01671643
;ID;1926;p99.9p99.99;80505424.0;0.0393639803;;0.0393639803
;ID;1926;p99p99.5;10762059.0;0.0292355008;;0.0292355008
;ID;1926;p99.5p100;44466296.0;0.1207941994;;0.1207941994
;ID;1926;p99.95p100;158288320.0;0.0430016108;;0.0430016108
;ID;1925;p0p100;1734717.625;;2.22425409126e+12;
;ID;1925;p99p100;24622692.0;0.1419405043;;0.1419405043
;ID;1925;p99.9p100;98070208.0;0.0565330908;;0.0565330908
;ID;1925;p99.99p100;331463232.0;0.0191107895;;0.0191107895
;ID;1925;p99.5p99.9;25026204.0;0.0577068105;;0.0577068105
;ID;1925;p99.95p99.99;90838856.0;0.0209464394;;0.0209464394
;ID;1925;p99.9p99.95;57166072.0;0.01647586;;0.01647586
;ID;1925;p99.9p99.99;72132496.0;0.0374222994;;0.0374222994
;ID;1925;p99p99.5;9610553.0;0.0277005993;;0.0277005993
;ID;1925;p99.5p100;39634832.0;0.1142399013;;0.1142399013
;ID;1925;p99.95p100;138969472.0;0.0400572307;;0.0400572307
;ID;1924;p0p100;1583368.125;;2.00764148941e+12;
;ID;1924;p99p100;22829690.0;0.144184202;;0.144184202
;ID;1924;p99.9p100;89821088.0;0.05672713;;0.05672713
;ID;1924;p99.99p100;311265152.0;0.0196616799;;0.0196616799
;ID;1924;p99.5p99.9;23525902.0;0.0594326705;;0.0594326705
;ID;1924;p99.95p99.99;82878816.0;0.0209376998;;0.0209376998
;ID;1924;p99.9p99.95;51076036.0;0.0161277503;;0.0161277503
;ID;1924;p99.9p99.99;65211308.0;0.0370654501;;0.0370654501
;ID;1924;p99p99.5;8874597.0;0.0280243997;;0.0280243997
;ID;1924;p99.5p100;36784780.0;0.1161597967;;0.1161597967
;ID;1924;p99.95p100;128561528.0;0.0405993797;;0.0405993797
;ID;1923;p0p100;1354024.0;;1.69786684211e+12;
;ID;1923;p99p100;20054360.0;0.1481091976;;0.1481091976
;ID;1923;p99.9p100;77081488.0;0.0569269806;;0.0569269806
;ID;1923;p99.99p100;261385760.0;0.0193075705;;0.0193075705
;ID;1923;p99.5p99.9;21333120.0;0.0630215183;;0.0630215183
;ID;1923;p99.95p99.99;71243576.0;0.0210468303;;0.0210468303
;ID;1923;p99.9p99.95;44882596.0;0.0165725797;;0.0165725797
;ID;1923;p99.9p99.99;56599168.0;0.0376194082;;0.0376194082
;ID;1923;p99p99.5;7626060.0;0.0281607006;;0.0281607006
;ID;1923;p99.5p100;32482660.0;0.1199484989;;0.1199484989
;ID;1923;p99.95p100;109276544.0;0.0403544009;;0.0403544009
;ID;1922;p0p100;1306210.0;;1.61989617254e+12;
;ID;1922;p99p100;18658992.0;0.1428481936;;0.1428481936
;ID;1922;p99.9p100;69873280.0;0.0534924604;;0.0534924604
;ID;1922;p99.99p100;220858208.0;0.0169111304;;0.0169111304
;ID;1922;p99.5p99.9;20182874.0;0.0618060417;;0.0618060417
;ID;1922;p99.95p99.99;66356004.0;0.0203205105;;0.0203205105
;ID;1922;p99.9p99.95;42483168.0;0.0162608195;;0.0162608195
;ID;1922;p99.9p99.99;53093844.0;0.03658133;;0.03658133
;ID;1922;p99p99.5;7197145.0;0.0275497008;;0.0275497008
;ID;1922;p99.5p100;30120838.0;0.1152985021;;0.1152985021
;ID;1922;p99.95p100;97260128.0;0.037231639;;0.037231639
;ID;1921;p0p100;1258324.25;;1.54343099597e+12;
;ID;1921;p99p100;14868072.0;0.1181576028;;0.1181576028
;ID;1921;p99.9p100;69673800.0;0.0553695895;;0.0553695895
;ID;1921;p99.99p100;278577856.0;0.0221424699;;0.0221424699
;ID;1921;p99.5p99.9;14295073.0;0.0454417095;;0.0454417095
;ID;1921;p99.95p99.99;60861884.0;0.0193472896;;0.0193472896
;ID;1921;p99.9p99.95;34933188.0;0.01387983;;0.01387983
;ID;1921;p99.9p99.99;46457624.0;0.0332271196;;0.0332271196
;ID;1921;p99p99.5;4365458.5;0.0173463002;;0.0173463002
;ID;1921;p99.5p100;25370686.0;0.1008113027;;0.1008113027
;ID;1921;p99.95p100;104410264.0;0.0414897613;;0.0414897613
;ID;1920;p0p100;1592914.0;;1.93254929203e+12;
